"ApkName","FieldName","OriginalText","TranslatedText",
"AccountAndSyncSettings.apk","user_phone_description","Phone number for login and account recovery","Número de teléfono para login y recuperación de cuentas",
"AccountAndSyncSettings.apk","provider_label","Push subscriptions","Enviar suscripciones",
"AccountAndSyncSettings.apk","remove_account_label","Remove account","Eliminar Cuenta",
"AccountAndSyncSettings.apk","really_remove_account_title","Remove account","Eliminar Cuenta",
"AccountAndSyncSettings.apk","xiaomi_remove_account_title","Remove Xiaomi account","Eliminar cuenta Xiaomi",
"AccountAndSyncSettings.apk","xiaomi_remove_account_message","Removing this account will also delete Xiaomi service data, Market and MiTalk applications (Contacts, SMS and Call logs are retained), are you sure you want to remove?","Borrando esta cuenta, tambien se borraran los servicios Xiaomi del teléfono como Supermarket, MiTalk, etc.(contactos, SMS, registro de llamadas, se mantendran); No podra usar los servicios online de MIUI; ¿Continuar?",
"AccountAndSyncSettings.apk","sending_bind_request","Request has been sent","Enviando petición",
"AccountAndSyncSettings.apk","service_unavailable","Service currently unavailable","Servicio no disponible",
"AccountAndSyncSettings.apk","service_disabled","Service has been disabled","Servicio parado",
"AccountAndSyncSettings.apk","sync_item_title","Sync %s","Sincronizar %s",
"AccountAndSyncSettings.apk","sync_error","Sync error","Error de Sincronización",
"AccountAndSyncSettings.apk","cant_sync_dialog_message","Sync for this item is currently disabled. To change your preference, temporarily turn on background data and automatic sync.","La Sincronización de este elemento no está disponible en este momento. Para modificar tu preferencia, activa temporalmente los datos de referencia y la sincronización automática.",
"AccountAndSyncSettings.apk","sync_is_failing","Sync is currently experiencing problems. It will be back shortly.","En este momento hay problemas con la sincronización. Se restablecerá en breve.",
"AccountAndSyncSettings.apk","sync_disabled","Sync is OFF","La Sincronización está desactivada.",
"AccountAndSyncSettings.apk","sync_enabled","Sync is ON","La Sincronización está activada.",
"AccountAndSyncSettings.apk","sync_menu_sync_now","Sync now","Sincronizar ahora",
"AccountAndSyncSettings.apk","sync_too_many_deletes_desc","There are %1$d deleted items for %2$s, account %3$s. What would you like to do?","Hay %1$d elementos eliminados para %2$s, cuenta %3$s. ¿Qué quieres hacer?",
"AccountAndSyncSettings.apk","remove_account_failed","This account is required by some applications. You can only remove it by resetting the phone to factory defaults (which deletes all your personal data). You do that in the Settings application, under Privacy.","Algunas aplicaciones necesitan esta Cuenta. Solo puedes eliminarla restableciendo los valores predeterminados de fábrica del teléfono (esta acción elimina todos tus datos personales). Para ello, accede a \"Ajustes\", \"Privacidad\".",
"AccountAndSyncSettings.apk","sync_one_time_sync","Touch to sync now\n%1$s","Tocar para realizar la sincronización ahora\n%1$s",
"AccountAndSyncSettings.apk","user_unbind","unbind","liberar",
"AccountAndSyncSettings.apk","sync_undo_deletes","Undo the deletes.","Deshacer las eliminaciones",
"AccountAndSyncSettings.apk","unknown","Unknown error occurred","Error desconocido",
"AccountAndSyncSettings.apk","registered_account","Username has been registered","El usuario ha sido registrado",
"AccountAndSyncSettings.apk","user_nickname_button_verify","Verification","Verificación",
"AccountAndSyncSettings.apk","user_email_button_verify","Verification","verificación",
"AccountAndSyncSettings.apk","user_phone_button_verify","Verification","verificación",
"AccountAndSyncSettings.apk","bad_verification","Verification has failed","La información de registro no coincide",
"AccountAndSyncSettings.apk","enable_mitalk_dialog_message","Will log in MiTalk with system account. If it is inconsistent with current MiTalk ID, your data will be cleared. Are you sure?","Activar para sincronizar los contactos asociados a esta cuenta.¿Activar Sincronización?",
"AccountAndSyncSettings.apk","xiaomi_account","Xiaomi Account","Cuenta Xiamoi",
"AccountAndSyncSettings.apk","terms_not_agreed","You must agree to the terms and conditions","Debe aceptar los terminos de licencia de MIUI",
"AccountAndSyncSettings.apk","disable_mitalk_dialog_message","You will not be able to chat with your MiTalk friends via Contacts, are you sure you want to close it? (You may change or cancel account in Settings of MiTalk)","No podra ponerse comunicarse con los contactos asociados a esta cuenta.¿Detener Sincronización?",
"AccountAndSyncSettings.apk","bind_email_dialog_message","You will receive an E-mail confirmation with a verification code to validate your account","Recibirá un correo electrónico para la verificación, por favor haga clic en el enlace dentro del correo electrónico para confirmar.",
"AccountAndSyncSettings.apk","bind_phone_dialog_message","You will receive an SMS confirmation with a verification code to validate your account","Su teléfono recibirá un sms para la validación, por favor haga clic en el enlace de confirmación.",
"AntiSpam.apk","act_ignore_call","不做操作","Ignorar",
"AntiSpam.apk","act_action_accept_accept","不做操作","Sin acciones",
"AntiSpam.apk","act_ignore_ms","不做操作","Ignorar",
"AntiSpam.apk","act_mute_ms_summary","不响铃不振动，但依然在短信会话中","Silencia la recepción del mensaje, pero se mantiene en el listado de mensajes",
"AntiSpam.apk","act_mute_call_summary","不响铃不振动，但依然在通话记录中","Silencia el timbre pero se mantiene en el registro de llamadas",
"AntiSpam.apk","fw_menu_pick_from_contact","从通话和联系人中选择...","Llamadas y mensajes de los seleccionados...",
"AntiSpam.apk","save_button","保存","Guardar",
"AntiSpam.apk","edit_blacklist","修改备注","Comentario",
"AntiSpam.apk","edit_whitelist","修改备注","Comentario",
"AntiSpam.apk","check_nothing","全不选","Ninguno",
"AntiSpam.apk","fw_all_day","全天拦截","Todo el día",
"AntiSpam.apk","check_all","全选","Todos",
"AntiSpam.apk","fw_add_keyword_existing","关键词: %s 已经存在","Las palabras: %s ya existen",
"AntiSpam.apk","fw_menu_remove","删除","Eliminar",
"AntiSpam.apk","context_ms","发短信","Enviar Mensaje",
"AntiSpam.apk","no","取消","Cancelar",
"AntiSpam.apk","cancel_button","取消","Cancelar",
"AntiSpam.apk","opt_accept_whitelist","只接收白名单里的人","Aceptar lista blanca",
"AntiSpam.apk","fw_in_whitelist","号码: %s 已经存在白名单中","El número: %s ya está en la lista blanca",
"AntiSpam.apk","fw_in_blacklist","号码: %s 已经存在黑名单中","El número: %s ya está en la lista negra",
"AntiSpam.apk","opt_reject_blacklist_stranger_summary","同时拦截黑名单，接受白名单","Bloquea la lista negra pero acepta la lista blanca",
"AntiSpam.apk","fw_notes_hint","备注（可选）","Agregar un comentario (opcional)",
"AntiSpam.apk","act_call","对于拦截的来电","Llamadas",
"AntiSpam.apk","act_ms","对于拦截的短信","Mensajes",
"AntiSpam.apk","fw_import_ms","导入该联系人的所有短信","Se importarán los mensajes de todos los contactos",
"AntiSpam.apk","act_hangup_call","屏蔽并放入拦截记录","Bloquear y ocultar",
"AntiSpam.apk","act_del_ms","屏蔽并放入拦截记录","Eliminar",
"AntiSpam.apk","act_action_reject_accept","屏蔽来电","Bloqueo de llamadas",
"AntiSpam.apk","act_action_reject_reject","屏蔽来电和短信","Bloqueo mensajes y llamadas",
"AntiSpam.apk","act_action_reject_mute","屏蔽来电，静音短信","Bloqueo de llamadas, silencio en mensajes",
"AntiSpam.apk","act_hangup_call_summary","屏蔽的来电不会出现在通话记录中","Las llamadas son bloqueadas y pasan al registro de bloqueo",
"AntiSpam.apk","act_del_ms_summary","屏蔽的短信不会出现在短信会话中","Elimina el mensaje y lo pone en el registro de bloqueo",
"AntiSpam.apk","act_action_accept_reject","屏蔽短信","Bloqueo de mensajes",
"AntiSpam.apk","fw_blocked","已保护您免于打扰","Usted está protegido de desconocidos",
"AntiSpam.apk","member_firewall_log","已拦截: 电话%d, 信息%d","Bloqueo de:Llamadas %d Mensajes %d",
"AntiSpam.apk","show_firewall_notification","常驻图标","Icono permanente",
"AntiSpam.apk","enable_firewall","开启拦截","Activar bloqueo",
"AntiSpam.apk","emptylist_fwlog_call","当前没有来电拦截记录","Al activar el bloqueo, todas las llamadas bloqueados se mostrarán en este registro.",
"AntiSpam.apk","emptylist_fwlog_ms","当前没有短信拦截记录","Al activar el bloqueo, todos los mensajes bloqueados se mostrarán en este registro.",
"AntiSpam.apk","fw_restore_ms","恢复到手机短信","Restaurar mensaje",
