"ApkName","FieldName","OriginalText","TranslatedText",
"Backup.apk","restore_launcher_layout_hit","(Note: Restore launcher layout)","(Opmerking: widgets worden niet hersteld)",
"Backup.apk","restore_telephony_hit","(Note: The recovery process will restart the Phone application)","(Opmerking: Het herstelproces zal de telefoon applicatie opnieuw opstarten)",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","(Opmerking: U moet handmatig contacten herstellen bij de originele gegevens)",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?",""
Geselecteerde backup zal worden gewist, doorgaan?"",
"Backup.apk","backup_recently","\u0020(Latest)","" (laatste)"",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","" (Lokaal %1$s | Online %2$s)"",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","" Applicatie data"",
"Backup.apk","unit_byte","\u0020Bytes","" Bytes"",
"Backup.apk","unit_piece","\u0020Item(s)","" Item(s)"",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","" Systeem data"",
"Backup.apk","auto_backup_interval_hint","%d days","%d dag(en)",
"Backup.apk","total_num","%d record(s) in total","%d record(s) in totaal",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”",""1. Installeer MiTalk en log in.
 http://www.miliao.com
3. Onder MiTalk instellingen: kies ”Back-up contacten naar Xiaomi account”"",
"Backup.apk","auto_backup_interval_max","30 days","30 dagen",
"Backup.apk","system_data_label-system_data_label-string-array-item6","Alarm settings","Desktop lay-out",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Alle Applicaties",
"Backup.apk","local_select_userapp","Applications","Applicaties",
"Backup.apk","auto_backup","Automatic Backup","Automatische Backup",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Automatisch backup instellingen",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Alleen met Wi-Fi",
"Backup.apk","button_return","Back","Terug",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","Backup wordt uitgevoerd op de achtergrond, klik op OK voor de voortgang",
"Backup.apk","backup_progress","Backing up...","Backup...",
"Backup.apk","progress_backup_hint","Backing up...",""Backup van: "",
"Backup.apk","app_name","Backup","MIUI Backup",
"Backup.apk","local_app_name","Backup","MIUI Backup",
"Backup.apk","button_backup","Backup","Backup",
"Backup.apk","cloud_backup","Backup","Backup",
"Backup.apk","backup_finished","Backup completed","Backup gereed",
"Backup.apk","task_backup_finished_local","Backup completed","Backup compleet",
"Backup.apk","backup_error","Backup Error","Backup fout",
"Backup.apk","task_backup_failed","Backup failed","Backup mislukt",
"Backup.apk","backup_failed","Backup failed, please try again","Backup fout! Probeer nogmaals",
"Backup.apk","auto_backup_interval","Backup frequency (in days)","Backup frequentie (in dagen)",
"Backup.apk","auto_backup_choose","Backup items","Backup lijst",
"Backup.apk","task_local_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task",""Backup is niet compleet
Klik OK om te annuleren"",
"Backup.apk","task_cloud_backup_cancel_dialog","Backup not yet completed\nClick OK to cancel this task",""Backup is niet compleet
Klik OK om taak te annuleren"",
"Backup.apk","settings_summary","Backup phone and messaging settings","Backup telefoon- en bericht instellingen",
"Backup.apk","backup_report","Backup report","Backup rapport",
"Backup.apk","task_backup_succeed","Backup succeeded","Backup geslaagd",
"Backup.apk","sc_bad_request","Bad request","Verkeerde aanvraag",
"Backup.apk","system_package_label-system_package_label-string-array-item3","Browser","Browser",
"Backup.apk","system_data_label-system_data_label-string-array-item1","Call log","Oproep Log",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item1","Call log","Oproep Log",
"Backup.apk","call_title","Call logs","Oproep logs",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item0","Call logs","Oproep log",
"Backup.apk","system_package_label-system_package_label-string-array-item4","Camera","Camera",
"Backup.apk","button_cancel","Cancel","Annuleren",
"Backup.apk","cancel","Cancel","Annuleren",
"Backup.apk","cancel_backup","Cancel Backup","Annuleer backup",
"Backup.apk","cancel_restore","Cancel Restore","Annuleer herstel",
"Backup.apk","task_canceled_all_local","Cancel task","Annuleer taak",
"Backup.apk","task_canceled","Cancelled","Geannuleerd",
"Backup.apk","task_backup_cancel_progress","Cancelling backup...","Bezig met annuleren...",
"Backup.apk","task_restore_cancel_progress","Cancelling...","Annuleren...",
"Backup.apk","guarded_mode_dialog_message","Cannot backup/restore in guarded mode","Backup/restore niet aktief in gast mode",
"Backup.apk","auto_backup_choose_title","Choose backup items","Kies backup naam",
"Backup.apk","reverse_all","Clear all","Wis alles",
"Backup.apk","cloud_restore_guide","Click Start restoring to restore data\n You may also restore %s in Backup",""Klik Start om data te herstellen
 U kunt ook %s herstellen in Backup"",
"Backup.apk","cloud_home_title","Cloud","Netwerk Backup",
"Backup.apk","cloud_app_name","Cloud Backup","Netwerk Backup",
"Backup.apk","cloud_backup_window_title","Cloud Backup","Online data backup",
"Backup.apk","cloud_restore_window_title","Cloud Recovery","Online data herstel",
"Backup.apk","sc_service_unavailable","Cloud service unavailable","Online service niet beschikbaar",
"Backup.apk","contact_title","Contacts","Contacten",
"Backup.apk","system_data_label-system_data_label-string-array-item0","Contacts","Contacten",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item0","Contacts","Contacten",
"Backup.apk","cloud_account_data-cloud_account_data-string-array-item0","Contacts","Contacten",
"Backup.apk","current_sim","Current SIM card","Huidige SIM kaart",
"Backup.apk","system_data_label-system_data_label-string-array-item9","CurrentTheme","Niet Storen",
"Backup.apk","auto_backup_interval_min","Daily","Dagelijks",
"Backup.apk","app_type_desc-app_type_desc-string-array-item0","Data","(Gegevens)",
"Backup.apk","delete","Delete","Wis",
"Backup.apk","delete_backup","Delete Backup","Backup wissen",
"Backup.apk","menu_patch_delete","Delete backup(s)","Verwijder backup(s)",
"Backup.apk","backup_delete","Delete:","Wis:",
"Backup.apk","delete_backup_process","Deleting backup(s), please wait...","Wissen van backup...",
"Backup.apk","system_data_label-system_data_label-string-array-item5","Desktop layout","Wi-Fi Instellingen",
"Backup.apk","system_data_label-system_data_label-string-array-item8","DND","Notities",
"Backup.apk","sc_unaccess_password_file","Don\'t store WLAN password details","Wi-Fi wachtwoord niet opslaan",
"Backup.apk","auto_backup_open","Enable automatic backup","Inschakelen automatisch backup",
"Backup.apk","task_failed","Failed","Mislukt",
"Backup.apk","system_package_label-system_package_label-string-array-item5","File Explorer","Bestanden",
"Backup.apk","button_finish","Finish","Gereed",
"Backup.apk","task_finished","Finished","Klaar",
"Backup.apk","system_package_label-system_package_label-string-array-item0","Gallery","Gallery",
"Backup.apk","guarded_mode_dialog_title","Guarded mode","Gast mode",
"Backup.apk","sc_internal_server_error","Internal server error","Interne server fout",
"Backup.apk","data_no_enough_space_warning","Internal storage has less than 30MB free, restore may fail, are you sure you want to proceed?","Beschikbare ruimte is minder dan 30MB, herstel misschien niet mogelijk, doorgaan?",
"Backup.apk","sc_unauthorized","Invalid verification, please re-login","Certificering niet geldig",
"Backup.apk","cloud_last_backup","Last backup:","Laatste backup:",
"Backup.apk","local_home_title","Local backup","Lokale Backup",
"Backup.apk","local_backup_window_title","Local backup data","Lokale data backup",
"Backup.apk","local_restore_window_title","Local Recovery","Lokale data herstel",
"Backup.apk","current_account","Logged in as: %s","Inlog account: %s",
"Backup.apk","account_login","Login","Log in",
"Backup.apk","miliao_account_login","Login MiTalk","Login bij MiTalk",
"Backup.apk","cloud_backup_hint","Login to securely store and restore your backups","Inloggen voor veilige opslag van backup data",
"Backup.apk","cloud_backup_login","Login using your Xiaomi account","MIUI Account",
"Backup.apk","system_data_label-system_data_label-string-array-item2","Messages","Berichten",
"Backup.apk","cloud_data_label-cloud_data_label-string-array-item2","Messages","Berichten",
"Backup.apk","cloud_sim_data-cloud_sim_data-string-array-item1","Messages","Berichten",
"Backup.apk","sms_title","Messaging","Berichten",
"Backup.apk","miliao_account_guide","MiTalk upgraded to Xiaomi account\n Enjoy all Xiaomi online services",""MiTalk account opgewaardeerd naar Xiaomi account
